ticker,company_name,sector,year,S_stated,A_density,A_explicit,A_dei_qual,A_targets,A_actual,S_pct,A_pct,gap,authenticity,alignment_category
ORLY,O'Reilly Automotive Inc.,Consumer Discretionary,2022,0.0,0.09433333333333334,0,0.0,0,0.023583333333333335,14.130434782608695,4.3478260869565215,-9.782608695652174,90.21739130434783,ALIGNED
ORLY,O'Reilly Automotive Inc.,Consumer Discretionary,2023,0.3333333333333333,0.0,1,0.0,0,0.25,53.333333333333336,8.88888888888889,-44.44444444444444,55.55555555555556,GREENWASH-RISK (over-claim)
ORLY,O'Reilly Automotive Inc.,Consumer Discretionary,2024,0.6666666666666666,0.05366666666666667,1,0.0,0,0.2634166666666667,88.37209302325581,13.953488372093023,-74.4186046511628,25.581395348837205,GREENWASH-RISK (over-claim)
SBUX,Starbucks Corporation,Consumer Discretionary,2016,0.0,0.5923333333333333,1,0.0,0,0.39808333333333334,22.5,82.5,60.0,40.0,STEALTH (under-claim)
SBUX,Starbucks Corporation,Consumer Discretionary,2017,0.3333333333333333,0.08133333333333333,0,0.0,0,0.02033333333333333,62.82051282051282,12.82051282051282,-50.0,50.0,GREENWASH-RISK (over-claim)
SBUX,Starbucks Corporation,Consumer Discretionary,2018,0.3333333333333333,0.0,1,0.0,0,0.25,65.55555555555556,22.22222222222222,-43.333333333333336,56.666666666666664,GREENWASH-RISK (over-claim)
SBUX,Starbucks Corporation,Consumer Discretionary,2019,0.3333333333333333,0.051000000000000004,1,0.5,1,0.63775,58.88888888888889,100.0,41.11111111111111,58.88888888888889,STEALTH (under-claim)
SBUX,Starbucks Corporation,Consumer Discretionary,2020,0.3333333333333333,0.152,0,0.5,0,0.163,56.52173913043478,8.695652173913043,-47.826086956521735,52.173913043478265,GREENWASH-RISK (over-claim)
SBUX,Starbucks Corporation,Consumer Discretionary,2021,0.0,0.17600000000000002,0,0.0,0,0.044000000000000004,23.863636363636363,2.272727272727273,-21.59090909090909,78.4090909090909,GREENWASH-RISK (over-claim)
SBUX,Starbucks Corporation,Consumer Discretionary,2022,0.3333333333333333,0.3396666666666667,1,0.5,0,0.45991666666666664,46.73913043478261,65.21739130434783,18.47826086956522,81.52173913043478,STEALTH (under-claim)
SBUX,Starbucks Corporation,Consumer Discretionary,2023,0.3333333333333333,0.157,1,0.0,0,0.28925,53.333333333333336,22.22222222222222,-31.111111111111114,68.88888888888889,GREENWASH-RISK (over-claim)
TJX,The TJX Companies Inc.,Consumer Discretionary,2016,0.0,0.0,1,0.0,0,0.25,22.5,28.749999999999996,6.2499999999999964,93.75,ALIGNED
TJX,The TJX Companies Inc.,Consumer Discretionary,2022,1.0,0.6910000000000001,1,0.5,1,0.79775,92.3913043478261,100.0,7.608695652173907,92.3913043478261,ALIGNED
TJX,The TJX Companies Inc.,Consumer Discretionary,2023,0.0,0.0,1,0.0,0,0.25,20.0,8.88888888888889,-11.11111111111111,88.88888888888889,ALIGNED
